"","dist_FGW","runtime.GG","runtime.FGW"
"1",0.0320706170117476,118.605,0.276999999999987
"2",0.032572503289785,196.619,0.213999999999999
"3",0.0247319958128089,311.485,0.0230000000000246
"4",0.0803958627064755,142.857,0.365999999999985
"5",0.0226960937348715,114.596,0.0110000000000809
"6",0.0314974132284086,163.315,0.153999999999996
"7",0.0399847917861299,161.209,0.30600000000004
"8",0.0680778911392061,231.569,0.0809999999999036
"9",0.0396967734238836,184.062,0.483000000000175
"10",0.0402578765584055,150.663,0.0240000000001146
"11",0.0581343821390898,158.13,0.199000000000069
"12",0.0658228151871739,182.356,0.259999999999764
"13",0.00185491303464302,150.408,0.114999999999782
"14",0.0500039994809315,121.442,0.0460000000002765
"15",0.0340592099384415,109.166,0.0259999999998399
"16",0.0255139101530708,152.707,0.0640000000003056
"17",0.0211233164774672,166.391,0.069999999999709
"18",0.0483245109810362,245.726,0.15099999999984
"19",0.0583431995409214,178.636,0.0889999999999418
"20",0.0391044358990346,169.949,0.0239999999998872
"21",0.0450317327947366,167.103,0.0199999999999818
"22",0.0696942891401875,162.761,0.319999999999709
"23",0.0545611378404075,156.297,0.0230000000001382
"24",0.0170630644433287,109.508,0.0259999999998399
"25",0.0746483032561536,134.525,0.011000000000422
"26",0.0543700989132828,125.326999999999,0.0320000000001528
"27",0.00874182121586697,185.235000000001,0.109999999999673
"28",0.0498265682029146,156.643,0.273000000000138
"29",0.065049032951706,246.204000000001,0.428000000000793
"30",0.0560015189116038,203.829,0.01299999999992
"31",0.0566793692545035,258.919,0.449000000000524
"32",0.0190761197368964,316.297,0.360999999999876
"33",0.0384020883944204,245.646000000001,0.359000000000378
"34",0.0512452185231326,276.655,0.227999999999156
"35",0.0388502012721066,218.991,0.507999999999811
"36",0.00905545232866189,241.476000000001,0.368000000000393
"37",0.0459035770915165,197.251,0.371000000000095
"38",0.0716012518807281,200.027,0.364999999999782
"39",0.0604789271017137,228.72,0.353000000000065
"40",0.0558457427843674,244.963,0.38799999999992
"41",0.0671776395688573,244.176,0.430999999999585
"42",0.0494060357635637,259.339,0.194000000000415
"43",0.0574046462027974,306.072,0.280000000000655
"44",0.031346152003616,219.291000000001,0.606999999999971
"45",0.0747305594801687,181.656999999999,0.234000000000378
"46",0.0534149350198659,227.107999999998,0.0490000000008877
"47",0.0381461530258465,223.928999999998,0.157999999999447
"48",0.0430179328607772,324.581,0.325999999999112
"49",0.075293853809776,211.169,0.515999999999622
"50",0.0169553446767936,195.179,0.310999999999694
"51",0.0173319641974251,216.346000000001,0.222000000001572
"52",0.0488905876431914,215.219999999999,0.161000000000058
"53",0.0308172078694141,158.687999999998,0.236000000000786
"54",0.0460209673702563,241.612000000001,0.159999999999854
"55",0.0172337303262138,154.215,0.282999999999447
"56",0.0712995178902398,175.591999999999,0.390999999999622
"57",0.0251961272309897,206.217000000001,0.397999999999229
"58",0.0550581074477788,300.893,0.244000000000597
"59",0.0343265928052757,228.744000000001,0.136000000000422
"60",0.0855870441567902,181.518,0.397000000000844
"61",0.0265581570475073,203.472,0.235999999998967
"62",0.0430041474990596,219.217000000001,0.239000000001397
"63",0.0619949929456099,263.692999999999,0.485999999998967
"64",0.0137035782427117,254.153,0.101000000000568
"65",0.0206628285170921,223.418,0.29700000000048
"66",0.0255082310578738,195.324000000001,0.40099999999984
"67",0.0395802131594716,181.469999999999,0.171000000000276
"68",0.0405091341799277,318.992,0.394000000000233
"69",0.0540842407456907,221.494999999999,0.253000000000611
"70",0.0640845720232548,244.617,0.351999999998952
"71",0.0108153261953246,202.027,0.342999999998938
"72",0.0816845162961441,193.993,0.167999999999665
"73",0.0244213690079491,278.190999999999,0.28899999999885
"74",0.0214107476955666,245.49,0.5
"75",0.0183388841189834,222.227999999999,0.156999999999243
"76",0.0744758413017255,227.474,0.39600000000064
"77",0.0322709194767621,194.984,0.0609999999996944
"78",0.0165899273278666,297.734,0.338999999999942
"79",0.0401018420479865,229.271000000001,0.331999999998516
"80",0.0682418506582658,188.52,0.347000000001572
"81",0.0505983497514172,197.308000000001,0.278999999998632
"82",0.0590024264400765,265.786,0.022000000000844
"83",0.0429651971120365,220.005999999998,0.51299999999901
"84",0.0520614164024986,170.889000000003,0.389999999999418
"85",0.0400810110403073,185.681,0.287000000000262
"86",0.0400262838904624,213.513999999999,0.337999999999738
"87",0.0342974023574432,266.249,0.312999999998283
"88",0.0563044925623451,257.215999999997,0.313000000001921
"89",0.0122301468152469,183.868999999999,0.23700000000099
"90",0.0402152688690484,154.754000000001,0.282999999999447
"91",0.0571878524351167,217.071000000004,0.311000000001513
"92",0.0864088066066027,274.950000000001,0.226999999998952
"93",0.0313252810182604,204.019999999997,0.246999999999389
"94",0.0602762456670443,177.702000000001,0.401000000001659
"95",0.0815566657079974,167.484,0.120999999999185
"96",0.0696378092678289,269.100999999999,0.336999999999534
"97",0.0150980845231202,218.527999999998,0.404999999998836
"98",0.0101770108884278,177.470999999998,0.279999999998836
"99",0.0726605551499676,199.294000000002,0.378000000000611
"100",0.0726795372857325,214.248000000003,0.40400000000227
"101",0.0759829772100689,262.937000000002,0.0319999999992433
"102",0.0731984604697359,195.969999999998,0.515999999999622
"103",0.0192741704792568,170.483,0.0260000000016589
"104",0.0849197899402889,238.891,0.0250000000014552
"105",0.0713571752138552,156.418999999998,0.0540000000000873
"106",0.0441411771955812,184.922999999999,0.0859999999993306
"107",0.0534654196526007,211.029999999999,0.251000000000204
"108",0.0377939268110181,177.793999999998,0.370999999999185
"109",0.0194385841061397,148.303,0.0859999999993306
"110",0.0543275288330121,153.106,0.0319999999992433
"111",0.0748767830221461,171.571,0.0279999999984284
"112",0.0553691261038414,184.804,0.0970000000015716
"113",0.0118370322334597,284.833999999999,0.205000000001746
"114",0.0183995186325375,181.789000000001,0.0229999999974098
"115",0.0148736540326291,149.420999999998,0.165000000000873
"116",0.0736331355775487,172.367999999999,0.197000000000116
"117",0.0758116106279084,228.985000000001,0.0680000000029395
"118",0.0509479088247217,249.541000000001,0.0290000000022701
"119",0.0685452020529418,145.103000000003,0.0659999999988941
"120",0.0545177987442557,176.669999999998,0.0480000000025029
"121",0.0441670357782933,159.353999999999,0.0980000000017753
"122",0.049611039707389,128.087,0.0859999999993306
"123",0.0718069897385292,178.183000000001,0.313999999998487
"124",0.0819696571785902,228.281999999999,0.316999999999098
"125",0.0542124304188645,144.724000000002,0.0309999999990396
"126",0.0741113721051425,172.940000000002,0.239999999997963
"127",0.0194840709630874,205.888999999999,0.0679999999993015
"128",0.0557430441415592,141.206999999999,0.022000000000844
"129",0.0211365577032186,160.223999999998,0.297999999998865
"130",0.0456825177966856,175.534,0.202999999997701
"131",0.0292795761360065,147.126,0.032999999999447
"132",0.0556535432511997,295.976999999999,0.722999999998137
"133",0.064844547681933,169.358,0.199000000000524
"134",0.0228682265347466,207.268,0.14600000000064
"135",0.0592665146908511,179.550999999999,0.0240000000012515
"136",0.0386676015163347,217.526999999998,0.105999999999767
"137",0.0412985587278675,193.490000000002,0.0240000000012515
"138",0.0394273718364786,176.373,0.0240000000012515
"139",0.0308060508301401,152.821,0.0180000000000291
"140",0.0548296851325024,134.985000000001,0.108000000000175
"141",0.0803489134048549,141.614000000001,0.0259999999980209
"142",0.0251686894023596,223.413,0.0200000000004366
"143",0.0899944327494167,150.208000000002,0.0829999999987194
"144",0.0270501586279969,185.535,0.166000000001077
"145",0.0746778819354225,158.322,0.0190000000002328
"146",0.037881190641892,189.298999999999,0.0230000000010477
"147",0.0471762997671572,241.846999999998,0.0260000000016589
"148",0.0530371566139274,165.290000000001,0.0459999999984575
"149",0.0473051600997581,194.27,0.173999999999069
"150",0.0497052407385713,138.991000000002,0.190000000002328
"151",0.0174354218180042,159.052,0.131000000001222
"152",0.026541580359844,221.691000000003,0.365000000001601
"153",0.0812489154879067,122.773000000001,0.0549999999966531
"154",0.0307537592425409,133.025000000001,0.0230000000010477
"155",0.0245435050911627,132.994999999999,0.219999999997526
"156",0.058252806908126,176.778000000002,0.255000000001019
"157",0.0199470103392686,288.036,0.283000000003085
"158",0.0334097664492062,151.482,0.222000000001572
"159",0.0691779600766131,143.607,0.022000000000844
"160",0.0247415996997987,155.217000000001,0.0269999999982247
"161",0.0503633530679483,141.314999999999,0.0149999999994179
"162",0.0561947166863556,238.197,0.032999999999447
"163",0.0327153549762126,209.976000000002,0.0460000000020955
"164",0.0386992253000313,114.684000000001,0.0249999999978172
"165",0.0299202046626555,139.210999999999,0.0159999999996217
"166",0.0342508789530794,106.307999999997,0.0360000000000582
"167",0.0231978983895138,141.892999999996,0.044000000001688
"168",0.0270934790866495,177.546000000002,0.0639999999984866
"169",0.0102538200415858,227.409,0.0259999999980209
"170",0.0213725407416088,137.868999999999,0.239999999997963
"171",0.0624769163423501,112.153999999995,0.369999999995343
"172",0.0376001502081633,130.841,0.0210000000006403
"173",0.0416238298866537,105.410000000003,14.0069999999978
"174",0.0422382250402019,97.6399999999994,0.152000000001863
"175",0.0341322342705176,87.4490000000005,0.144000000000233
"176",0.076758385116684,132.145000000004,0.122999999999593
"177",0.0436542939324299,158.792000000001,0.0500000000029104
"178",0.0680181563797983,121.447,0.0489999999990687
"179",0.0281168104186093,91.6860000000015,0.232000000003609
"180",0.0555678098357565,137.345000000001,0.101999999998952
"181",0.0662275507323518,112.459999999999,0.256000000001222
"182",0.0436671996579319,119.576000000001,0.0250000000014552
"183",0.0735879403326249,137.974999999999,0.0250000000014552
"184",0.0241440854156499,114.366000000002,0.0259999999980209
"185",0.0283516615502375,79.5509999999995,0.0230000000010477
"186",0.0628511305689726,246.851999999999,0.243999999998778
"187",0.0386765131345316,115.642999999996,0.0270000000018626
"188",0.0101871126834652,117.008000000002,0.0140000000028522
